Product ID,city,discount
204511,Phoenix,0.04
204512,Chicago,0.14
204512,Dallas,0.18
204512,Houston,0.0
204512,New York,0.05
204512,Los Angeles,0.05
204512,Phoenix,0.02
204512,San Antonio,0.05
204512,San Jose,0.08
204512,San Diego,0.19
204512,Philadelphia,0.17
204513,New York,0.19
204513,Phoenix,0.02
204513,Dallas,0.01
204513,Los Angeles,0.02
204513,San Antonio,0.18
204513,San Diego,0.03
204513,Houston,0.11
204513,Chicago,0.05
204513,San Jose,0.0
204513,Philadelphia,0.02
204514,Los Angeles,0.14
204514,Dallas,0.04
204514,New York,0.05
204514,Chicago,0.08
204514,Philadelphia,0.13
204514,Phoenix,0.09
204514,Houston,0.19
204514,San Antonio,0.09
204514,San Diego,0.04
204514,San Jose,0.11
204515,Chicago,0.09
204515,San Jose,0.16
204515,New York,0.19
204515,San Diego,0.17
204515,San Antonio,0.08
204515,Phoenix,0.04
204515,Houston,0.18
204515,Philadelphia,0.08
204515,Dallas,0.15
204515,Los Angeles,0.2
204516,New York,0.12
204516,San Antonio,0.1
204516,San Diego,0.14
204516,Philadelphia,0.04
204516,Phoenix,0.1
204516,Houston,0.06
204516,Chicago,0.03
204516,Los Angeles,0.12
204516,Dallas,0.12
204516,San Jose,0.15
204517,San Jose,0.17
204517,New York,0.04
204517,Dallas,0.16
204517,San Antonio,0.07
204518,Phoenix,0.13
204518,Houston,0.17
204518,Los Angeles,0.05
204518,San Antonio,0.12
204518,Philadelphia,0.1
204518,New York,0.16
204518,Dallas,0.14
204518,San Diego,0.15
204518,Chicago,0.06
204518,San Jose,0.14
204519,Phoenix,0.12
204519,Chicago,0.09
204519,San Diego,0.08
204519,San Jose,0.07
204519,Dallas,0.0
204519,Philadelphia,0.03
204519,Los Angeles,0.01
204519,San Antonio,0.17
204519,Houston,0.17
204520,Los Angeles,0.17
204520,San Jose,0.16
204520,San Diego,0.04
204520,Phoenix,0.1
204520,San Antonio,0.18
204520,Chicago,0.15
204520,Philadelphia,0.0
204520,New York,0.09
204520,Dallas,0.0
204521,San Jose,0.06
204521,Phoenix,0.09
204521,New York,0.18
204521,San Antonio,0.13
204521,Dallas,0.07
204521,Philadelphia,0.1
204521,Chicago,0.16
204521,San Diego,0.06
204521,Los Angeles,0.12
204521,Houston,0.05
204522,San Diego,0.1
204522,New York,0.0
204522,San Antonio,0.17
204522,Philadelphia,0.01
204522,Dallas,0.04
204522,Phoenix,0.07
204522,San Jose,0.13
204522,Los Angeles,0.14
204522,Chicago,0.02
204522,Houston,0.01
204523,Philadelphia,0.16
204523,San Antonio,0.14
204523,New York,0.17
204523,Houston,0.14
204523,Chicago,0.15
204523,Los Angeles,0.08
204523,Phoenix,0.12
204523,San Diego,0.16
204523,Dallas,0.03
204523,San Jose,0.08
204524,San Jose,0.15
204524,San Antonio,0.11
204524,Phoenix,0.14
204524,New York,0.06
204524,Los Angeles,0.01
204524,Philadelphia,0.01
204524,Houston,0.19
204524,Dallas,0.19
204524,Chicago,0.04
204524,San Diego,0.03
204525,Chicago,0.0
204525,Dallas,0.05
204525,San Diego,0.07
204525,San Antonio,0.05
204525,Houston,0.16
204525,Philadelphia,0.15
204525,Phoenix,0.02
204525,Los Angeles,0.14
204525,New York,0.1
204525,San Jose,0.03
204526,Philadelphia,0.15
204526,Dallas,0.02
204526,New York,0.04
204526,San Jose,0.03
204526,Phoenix,0.19
204526,Houston,0.14
204526,Los Angeles,0.08
204526,Chicago,0.16
204526,San Antonio,0.04
204526,San Diego,0.19
204527,Los Angeles,0.14
204527,San Jose,0.11
204527,San Antonio,0.16
204527,Dallas,0.13
204527,Philadelphia,0.18
204527,Houston,0.17
204527,Chicago,0.04
204527,San Diego,0.05
204527,New York,0.01
204527,Phoenix,0.04
204528,San Diego,0.07
204528,Los Angeles,0.01
204528,Dallas,0.06
204528,San Jose,0.15
204528,Houston,0.17
204528,Philadelphia,0.0
204528,Chicago,0.0
204528,Phoenix,0.03
204528,New York,0.17
204528,San Antonio,0.09
204529,San Jose,0.2
204529,Los Angeles,0.18
204529,Phoenix,0.18
204529,Dallas,0.03
204529,Philadelphia,0.1
204529,New York,0.2
204529,San Diego,0.03
204529,San Antonio,0.11
204529,Houston,0.07
204529,Chicago,0.08
204530,San Jose,0.18
204530,San Diego,0.12
204530,San Antonio,0.15
204530,New York,0.13
204530,Philadelphia,0.11
204530,Los Angeles,0.16
204530,Houston,0.19
204530,Phoenix,0.19
204530,Dallas,0.16
204531,San Jose,0.1
204531,Phoenix,0.03
204531,San Antonio,0.01
204531,Los Angeles,0.05
204531,Dallas,0.07
204531,New York,0.03
204531,Houston,0.04
204531,San Diego,0.02
204531,Philadelphia,0.1
204531,Chicago,0.03
204532,Chicago,0.15
204532,New York,0.07
204532,San Jose,0.13
204532,San Antonio,0.18
204532,Philadelphia,0.02
204532,Phoenix,0.2
204532,Houston,0.13
204532,Los Angeles,0.01
204532,Dallas,0.06
204532,San Diego,0.18
204533,Chicago,0.12
204533,New York,0.06
204533,Houston,0.19
204533,Los Angeles,0.16
204533,Philadelphia,0.15
204533,Dallas,0.18
204533,Phoenix,0.15
204533,San Jose,0.06
204533,San Antonio,0.12
204533,San Diego,0.17
204534,Dallas,0.04
204534,San Jose,0.03
204534,San Antonio,0.03
204534,Los Angeles,0.04
204534,Phoenix,0.02
204534,Houston,0.17
204535,Dallas,0.16
204535,San Antonio,0.03
204535,Phoenix,0.14
204535,Los Angeles,0.13
204535,Philadelphia,0.06
204535,Houston,0.05
204535,San Jose,0.05
204535,New York,0.15
204535,Chicago,0.06
204535,San Diego,0.06
204536,Chicago,0.0
204536,Houston,0.18
204536,San Diego,0.15
204536,San Jose,0.09
204536,Los Angeles,0.19
204537,Houston,0.06
204537,San Diego,0.13
204537,San Jose,0.06
204537,San Antonio,0.06
204537,New York,0.17
204537,Philadelphia,0.16
204537,Phoenix,0.06
204537,Chicago,0.02
204537,Dallas,0.07
204537,Los Angeles,0.15
204538,Philadelphia,0.02
204538,San Diego,0.13
204538,New York,0.18
204538,Houston,0.04
204538,Phoenix,0.17
204538,San Antonio,0.01
204538,San Jose,0.13
204538,Los Angeles,0.16
204538,Dallas,0.09
204538,Chicago,0.04
204539,New York,0.18
204539,San Diego,0.0
204539,Philadelphia,0.11
204539,Dallas,0.07
204539,Chicago,0.09
204539,San Antonio,0.11
204539,Phoenix,0.11
204539,Houston,0.04
204539,Los Angeles,0.14
204540,San Diego,0.0
204540,Houston,0.0
204540,New York,0.1
204540,Dallas,0.11
204540,Los Angeles,0.05
204540,San Antonio,0.11
204540,Philadelphia,0.1
204540,Chicago,0.07
204541,San Diego,0.13
204541,Los Angeles,0.19
204541,Philadelphia,0.1
204541,San Antonio,0.16
204541,Dallas,0.05
204541,San Jose,0.15
204541,Houston,0.13
204541,New York,0.13
204541,Phoenix,0.18
204541,Chicago,0.05
204542,Philadelphia,0.07
204542,San Antonio,0.02
204542,Phoenix,0.15
204542,Houston,0.17
204542,Dallas,0.08
204542,New York,0.07
204542,Los Angeles,0.13
204542,Chicago,0.02
204542,San Jose,0.06
204542,San Diego,0.07
204543,San Antonio,0.1
204543,Dallas,0.1
204543,San Jose,0.04
204544,Chicago,0.11
204544,Philadelphia,0.19
204544,Phoenix,0.01
204544,San Jose,0.14
204544,San Antonio,0.12
204544,San Diego,0.18
204544,Houston,0.13
204544,New York,0.12
204544,Dallas,0.15
204545,New York,0.05
204545,San Antonio,0.12
204545,San Diego,0.1
204545,Los Angeles,0.09
204545,Dallas,0.02
204545,Houston,0.06
204545,Chicago,0.06
204545,San Jose,0.14
204545,Philadelphia,0.18
204545,Phoenix,0.05
204546,Los Angeles,0.01
204546,Houston,0.2
204546,San Jose,0.14
204546,San Antonio,0.18
204546,Philadelphia,0.03
204546,New York,0.16
204546,Chicago,0.16
204546,San Diego,0.03
204546,Phoenix,0.03
204546,Dallas,0.06
204547,New York,0.04
204547,Los Angeles,0.2
204547,Philadelphia,0.07
204547,Dallas,0.15
204547,San Diego,0.16
204547,Phoenix,0.08
204547,Chicago,0.14
204547,San Jose,0.02
204547,San Antonio,0.08
204548,San Antonio,0.19
204548,San Jose,0.03
204548,Philadelphia,0.08
204548,Dallas,0.16
204548,New York,0.13
204548,Los Angeles,0.13
204548,Phoenix,0.17
204548,San Diego,0.01
204548,Houston,0.15
204548,Chicago,0.18
204549,San Diego,0.0
204549,New York,0.11
204549,Chicago,0.07
204549,Philadelphia,0.01
204549,Houston,0.08
204549,Dallas,0.13
204549,Los Angeles,0.18
204549,Phoenix,0.12
204549,San Antonio,0.17
204549,San Jose,0.02
204550,San Jose,0.04
204550,New York,0.19
204550,San Diego,0.18
204550,Los Angeles,0.05
204550,Dallas,0.12
204550,Philadelphia,0.07
204550,Houston,0.09
204550,San Antonio,0.17
204550,Chicago,0.15
204550,Phoenix,0.05
204551,Los Angeles,0.06
204551,Philadelphia,0.06
204551,San Jose,0.16
204551,Chicago,0.1
204551,San Diego,0.19
204551,Houston,0.16
204551,San Antonio,0.04
204551,Dallas,0.16
204551,Phoenix,0.1
204551,New York,0.05
204552,Chicago,0.07
204552,Philadelphia,0.19
204552,Houston,0.1
204552,New York,0.14
204552,San Antonio,0.1
204552,Dallas,0.07
204552,San Diego,0.16
204552,Phoenix,0.17
204552,Los Angeles,0.01
204553,San Jose,0.06
204553,Los Angeles,0.1
204553,Phoenix,0.06
204553,San Antonio,0.16
204553,Houston,0.02
204553,Dallas,0.16
204553,San Diego,0.12
204553,New York,0.06
204553,Chicago,0.07
204553,Philadelphia,0.04
204554,Los Angeles,0.05
204554,New York,0.14
204554,San Diego,0.08
204554,Houston,0.14
204554,Phoenix,0.1
204554,Chicago,0.03
204554,San Jose,0.1
204555,Houston,0.15
204555,Philadelphia,0.06
204555,Dallas,0.13
204555,New York,0.04
204555,San Antonio,0.03
204555,Phoenix,0.07
204556,San Jose,0.08
204556,Phoenix,0.15
204556,Dallas,0.09
204556,Houston,0.02
204556,New York,0.13
204556,Chicago,0.09
204556,San Diego,0.07
204556,San Antonio,0.16
204556,Philadelphia,0.03
204557,San Antonio,0.18
204557,Los Angeles,0.07
204557,New York,0.09
204557,Chicago,0.19
204557,Dallas,0.15
204557,San Diego,0.01
204557,Houston,0.12
204558,Los Angeles,0.06
204558,Dallas,0.1
204558,Phoenix,0.15
204558,San Diego,0.1
204559,San Diego,0.01
204559,Philadelphia,0.11
204559,New York,0.0
204559,Phoenix,0.07
204559,San Antonio,0.1
204559,Los Angeles,0.13
204559,Dallas,0.1
204559,San Jose,0.03
204559,Houston,0.19
204559,Chicago,0.13
204560,Phoenix,0.06
204560,Los Angeles,0.19
204560,New York,0.18
204560,Philadelphia,0.03
204560,Houston,0.13
204560,Chicago,0.11
204560,San Diego,0.04
204560,San Jose,0.05
204560,Dallas,0.11
204560,San Antonio,0.06
204561,San Diego,0.17
204561,Philadelphia,0.02
204561,Houston,0.18
204561,Phoenix,0.17
204561,Dallas,0.15
204561,San Jose,0.05
204561,New York,0.14
204561,Los Angeles,0.09
204561,San Antonio,0.13
204561,Chicago,0.06
204562,Phoenix,0.17
204562,Philadelphia,0.01
204562,San Diego,0.14
204562,Dallas,0.17
204562,Chicago,0.13
204562,New York,0.04
204562,Houston,0.06
204562,Los Angeles,0.1
204562,San Antonio,0.07
204562,San Jose,0.0
204563,Houston,0.01
204563,Los Angeles,0.15
204564,Dallas,0.02
204564,Los Angeles,0.19
204564,New York,0.09
204564,San Antonio,0.15
204564,San Jose,0.03
204564,Philadelphia,0.19
204564,San Diego,0.01
204564,Houston,0.01
204564,Phoenix,0.01
204564,Chicago,0.02
204565,Phoenix,0.1
204565,San Jose,0.16
204565,New York,0.06
204565,San Antonio,0.15
204565,Dallas,0.15
204565,San Diego,0.18
204565,Philadelphia,0.03
204565,Los Angeles,0.03
204565,Chicago,0.02
204565,Houston,0.07
204566,Phoenix,0.1
204566,Chicago,0.09
204566,Dallas,0.05
204566,New York,0.12
204566,San Diego,0.07
204566,Los Angeles,0.07
204566,Houston,0.02
204566,Philadelphia,0.12
204566,San Jose,0.13
204566,San Antonio,0.15
204567,Phoenix,0.18
204567,Houston,0.15
204567,San Diego,0.05
204567,Chicago,0.05
204567,Dallas,0.18
204567,San Antonio,0.16
204567,Los Angeles,0.16
204567,San Jose,0.14
204568,San Jose,0.05
204568,Phoenix,0.17
204568,Los Angeles,0.03
204568,Dallas,0.07
204568,Chicago,0.07
204568,San Diego,0.11
204568,New York,0.09
204568,Houston,0.09
204568,San Antonio,0.11
204568,Philadelphia,0.08
204569,San Jose,0.05
204569,Houston,0.13
204569,San Diego,0.16
204569,New York,0.1
204569,Philadelphia,0.13
204569,Los Angeles,0.11
204569,San Antonio,0.01
204570,San Diego,0.08
204570,Chicago,0.0
204570,Phoenix,0.13
204570,Houston,0.1
204570,San Jose,0.03
204570,Dallas,0.11
204570,New York,0.18
204570,Philadelphia,0.07
204570,Los Angeles,0.2
204570,San Antonio,0.19
204571,Phoenix,0.16
204571,San Diego,0.16
204571,New York,0.08
204571,San Antonio,0.08
204571,Dallas,0.19
204571,Chicago,0.07
204571,Houston,0.02
204571,Philadelphia,0.03
204571,Los Angeles,0.14
204571,San Jose,0.08
204572,Houston,0.04
204572,Phoenix,0.16
204572,San Jose,0.1
204572,Chicago,0.11
204572,San Antonio,0.03
204572,New York,0.04
204572,Philadelphia,0.03
204572,Dallas,0.1
204572,Los Angeles,0.16
204572,San Diego,0.15
204573,San Diego,0.05
204573,Philadelphia,0.17
204573,Chicago,0.02
204573,Phoenix,0.02
204573,Dallas,0.17
204573,San Antonio,0.05
204573,Los Angeles,0.14
204573,Houston,0.0
204573,San Jose,0.02
204573,New York,0.12
204574,Phoenix,0.04
204574,Dallas,0.01
204575,New York,0.09
204575,Dallas,0.07
204575,San Antonio,0.16
204575,Phoenix,0.16
204575,San Diego,0.12
204575,Philadelphia,0.06
204575,San Jose,0.09
204575,Chicago,0.14
204575,Los Angeles,0.01
204575,Houston,0.07
204576,Dallas,0.16
204576,New York,0.08
204576,Houston,0.12
204576,San Antonio,0.02
204576,Philadelphia,0.16
204576,San Diego,0.02
204576,Phoenix,0.17
204577,San Diego,0.02
204577,San Jose,0.18
204577,San Antonio,0.07
204577,Philadelphia,0.12
204577,Los Angeles,0.17
204577,New York,0.0
204577,Chicago,0.05
204577,Houston,0.18
204577,Phoenix,0.08
204577,Dallas,0.14
204578,New York,0.03
204578,San Jose,0.14
204578,Los Angeles,0.01
204578,Houston,0.14
204578,Dallas,0.06
204578,San Antonio,0.09
204578,Phoenix,0.03
204578,Chicago,0.13
204578,San Diego,0.07
204578,Philadelphia,0.08
204579,Los Angeles,0.13
204579,San Diego,0.04
204579,Chicago,0.17
204579,San Jose,0.15
204579,Phoenix,0.12
204579,Houston,0.03
204579,Philadelphia,0.14
204579,Dallas,0.0
204579,San Antonio,0.16
204580,Philadelphia,0.06
204580,San Antonio,0.02
204580,Dallas,0.03
204580,Chicago,0.19
204580,New York,0.15
204580,San Jose,0.05
204580,Houston,0.19
204580,Los Angeles,0.03
204580,San Diego,0.15
204580,Phoenix,0.13
204581,Dallas,0.16
204581,Chicago,0.08
204581,Philadelphia,0.08
204581,San Jose,0.12
204581,Houston,0.08
204581,Phoenix,0.01
204581,Los Angeles,0.15
204581,San Diego,0.13
204581,San Antonio,0.08
204581,New York,0.06
204582,San Antonio,0.06
204582,San Jose,0.15
204582,Dallas,0.15
204582,New York,0.16
204582,Houston,0.15
204582,San Diego,0.15
204582,Phoenix,0.05
204582,Los Angeles,0.02
204582,Philadelphia,0.15
204582,Chicago,0.02
204583,New York,0.2
204583,Dallas,0.18
204583,Philadelphia,0.11
204583,Houston,0.07
204583,San Diego,0.11
204583,Chicago,0.15
204583,San Antonio,0.15
204583,Los Angeles,0.01
204583,Phoenix,0.16
204584,Phoenix,0.13
204584,New York,0.01
204584,San Antonio,0.06
204584,Houston,0.1
204584,San Jose,0.04
204584,Los Angeles,0.03
204584,Dallas,0.0
204584,Chicago,0.18
204584,Philadelphia,0.01
204584,San Diego,0.07
204585,Phoenix,0.04
204585,Los Angeles,0.15
204585,San Jose,0.14
204585,San Antonio,0.16
204585,Philadelphia,0.12
204585,Chicago,0.12
204585,San Diego,0.08
204585,Houston,0.13
204585,Dallas,0.02
204585,New York,0.14
204586,New York,0.02
204586,Dallas,0.17
204586,San Antonio,0.1
204586,Chicago,0.11
204586,Phoenix,0.12
204586,Philadelphia,0.16
204586,San Jose,0.1
204586,Los Angeles,0.09
204586,San Diego,0.06
204586,Houston,0.03
204587,Dallas,0.04
204587,San Jose,0.0
204587,San Diego,0.17
204587,New York,0.15
204587,San Antonio,0.04
204587,Phoenix,0.0
204587,Philadelphia,0.1
204587,Houston,0.08
204587,Chicago,0.16
204587,Los Angeles,0.08
204588,New York,0.17
204588,Houston,0.02
204588,Chicago,0.07
204588,Dallas,0.19
204588,San Diego,0.0
204588,Philadelphia,0.08
204588,San Antonio,0.05
204588,Los Angeles,0.11
204588,Phoenix,0.06
204588,San Jose,0.17
204589,Dallas,0.19
204590,Phoenix,0.17
204590,Chicago,0.08
204590,Los Angeles,0.2
204590,New York,0.15
204590,Philadelphia,0.07
204590,San Jose,0.02
204590,San Antonio,0.13
204590,Dallas,0.15
204590,San Diego,0.02
204590,Houston,0.11
204591,San Diego,0.2
204591,Los Angeles,0.07
204591,San Antonio,0.06
204591,Phoenix,0.18
204591,Dallas,0.02
204591,Philadelphia,0.19
204591,Houston,0.16
204591,New York,0.08
204591,Chicago,0.02
204591,San Jose,0.0
204592,New York,0.08
204592,Philadelphia,0.14
204592,San Antonio,0.1
204592,San Jose,0.15
204592,Houston,0.13
204592,Chicago,0.11
204592,Phoenix,0.19
204592,San Diego,0.15
204592,Dallas,0.18
204592,Los Angeles,0.05
204593,Chicago,0.14
204593,Philadelphia,0.12
204593,San Jose,0.18
204593,Los Angeles,0.1
204593,Dallas,0.06
204593,New York,0.08
204593,Houston,0.04
204593,San Antonio,0.04
204593,Phoenix,0.09
204593,San Diego,0.18
204594,San Diego,0.04
204594,Dallas,0.06
204594,New York,0.17
204594,San Jose,0.07
204594,San Antonio,0.19
204594,Los Angeles,0.05
204594,Phoenix,0.09
204594,Houston,0.02
204594,Chicago,0.2
204594,Philadelphia,0.18
204595,Dallas,0.16
204595,Philadelphia,0.03
204595,Phoenix,0.19
204595,Chicago,0.19
204595,Los Angeles,0.09
204595,Houston,0.14
204596,San Jose,0.2
204596,Dallas,0.08
204596,Los Angeles,0.02
204596,Chicago,0.17
204596,Philadelphia,0.1
204596,Houston,0.2
204596,New York,0.11
204596,Phoenix,0.01
204596,San Diego,0.1
204596,San Antonio,0.14
204597,Philadelphia,0.01
204597,Los Angeles,0.08
204597,Dallas,0.03
204597,New York,0.13
204597,San Antonio,0.19
204598,Philadelphia,0.12
204598,Chicago,0.14
204598,San Antonio,0.08
204598,San Diego,0.11
204598,Phoenix,0.11
204598,Los Angeles,0.15
204598,San Jose,0.17
204598,Dallas,0.13
204599,Dallas,0.2
204599,Chicago,0.17
204599,San Diego,0.02
204599,Phoenix,0.1
204599,Houston,0.18
204599,Los Angeles,0.19
204599,San Jose,0.08
204599,Philadelphia,0.15
204599,New York,0.08
204599,San Antonio,0.02
204600,Houston,0.18
204600,Los Angeles,0.19
204600,San Antonio,0.1
204600,San Jose,0.0
204600,San Diego,0.16
204600,Dallas,0.1
204600,Philadelphia,0.02
204600,Phoenix,0.04
204600,Chicago,0.03
204600,New York,0.14
204601,Dallas,0.06
204601,San Diego,0.03
204601,New York,0.18
204601,San Jose,0.19
204601,Chicago,0.03
204601,Los Angeles,0.05
204601,San Antonio,0.12
204601,Houston,0.03
204601,Phoenix,0.03
204601,Philadelphia,0.07
204602,Houston,0.19
204602,San Jose,0.19
204602,San Diego,0.17
204602,San Antonio,0.14
204602,Phoenix,0.14
204602,Los Angeles,0.09
204602,Dallas,0.11
204602,New York,0.13
204602,Chicago,0.15
204602,Philadelphia,0.02
204603,New York,0.04
204603,Los Angeles,0.19
204603,San Diego,0.07
204603,Phoenix,0.05
204604,San Jose,0.08
204604,Philadelphia,0.06
204604,Chicago,0.02
204604,Houston,0.04
204604,San Diego,0.13
204604,New York,0.04
204604,Los Angeles,0.13
204604,Dallas,0.02
204604,Phoenix,0.01
204604,San Antonio,0.17
204605,San Antonio,0.15
204605,Philadelphia,0.13
204605,Dallas,0.01
204605,San Diego,0.05
204605,Los Angeles,0.16
204605,New York,0.03
204605,Phoenix,0.16
204605,Houston,0.12
204606,Philadelphia,0.15
204606,San Jose,0.13
204606,Houston,0.08
204606,San Antonio,0.06
204606,Phoenix,0.13
204606,Chicago,0.16
204606,San Diego,0.01
204606,Dallas,0.08
204606,New York,0.07
204606,Los Angeles,0.11
204607,Los Angeles,0.02
204607,San Diego,0.19
204607,Philadelphia,0.11
204607,Houston,0.18
204607,Chicago,0.16
204607,San Antonio,0.04
204607,San Jose,0.03
204607,New York,0.17
204607,Dallas,0.11
204607,Phoenix,0.0
204608,Philadelphia,0.19
204608,Houston,0.09
204608,San Jose,0.06
204608,New York,0.1
204608,Dallas,0.16
204608,San Antonio,0.02
204608,Phoenix,0.07
204608,Chicago,0.06
204608,Los Angeles,0.17
204608,San Diego,0.16
204609,Los Angeles,0.08
204609,Houston,0.13
204609,Dallas,0.08
204609,New York,0.11
204609,Phoenix,0.2
204609,San Antonio,0.11
204609,San Diego,0.2
204609,San Jose,0.15
204609,Philadelphia,0.02
204609,Chicago,0.16
204610,San Jose,0.03
204610,Houston,0.11
204610,San Diego,0.12
204610,Los Angeles,0.18
204610,New York,0.04
204610,Chicago,0.18
204610,Philadelphia,0.19
204610,San Antonio,0.02
204610,Phoenix,0.18
204610,Dallas,0.05
204611,Chicago,0.02
204611,San Jose,0.19
204611,San Diego,0.08
204611,Los Angeles,0.12
204611,Houston,0.11
204611,Philadelphia,0.04
204611,San Antonio,0.13
204612,San Antonio,0.01
204612,Chicago,0.04
204612,Phoenix,0.19
204612,San Diego,0.19
204612,Philadelphia,0.1
204612,San Jose,0.03
204612,Houston,0.08
204612,Los Angeles,0.18
204612,Dallas,0.01
204612,New York,0.03
204613,New York,0.18
204613,Philadelphia,0.08
204613,San Diego,0.02
204613,Phoenix,0.03
204613,San Jose,0.18
204613,Dallas,0.1
204614,Los Angeles,0.03
204615,Philadelphia,0.18
204615,Dallas,0.17
204615,San Antonio,0.0
204615,New York,0.12
204615,San Jose,0.05
204615,San Diego,0.11
204615,Houston,0.06
204615,Phoenix,0.06
204615,Los Angeles,0.12
204615,Chicago,0.11
204616,Houston,0.08
204616,Chicago,0.02
204616,Phoenix,0.19
204616,San Diego,0.03
204616,San Antonio,0.13
204616,Philadelphia,0.02
204616,Los Angeles,0.14
204616,Dallas,0.02
204616,New York,0.05
204616,San Jose,0.13
204617,Los Angeles,0.06
204617,San Jose,0.11
204617,Phoenix,0.02
204617,Dallas,0.04
204617,New York,0.15
204617,Philadelphia,0.01
204617,Houston,0.02
204617,Chicago,0.04
204617,San Diego,0.0
204618,San Antonio,0.02
204618,San Jose,0.06
204618,Philadelphia,0.02
204618,San Diego,0.17
204618,Dallas,0.01
204618,Chicago,0.17
204618,Phoenix,0.16
204618,New York,0.02
204618,Los Angeles,0.01
204618,Houston,0.01
204619,Dallas,0.12
204619,San Jose,0.13
204619,Chicago,0.12
204619,Los Angeles,0.11
204619,San Antonio,0.03
204619,Philadelphia,0.17
204619,New York,0.07
204619,San Diego,0.2
204619,Phoenix,0.08
204620,San Diego,0.05
204620,Dallas,0.18
204620,Chicago,0.11
204620,Philadelphia,0.14
204620,Phoenix,0.08
204620,Los Angeles,0.18
204620,San Antonio,0.18
204620,New York,0.09
204620,San Jose,0.05
204620,Houston,0.13
204621,Chicago,0.19
204621,San Jose,0.12
204621,Los Angeles,0.19
204621,Dallas,0.07
204621,Houston,0.18
204621,New York,0.02
204621,San Diego,0.07
204621,Philadelphia,0.1
204621,San Antonio,0.13
204622,Dallas,0.06
204622,Phoenix,0.18
204622,San Jose,0.18
204622,Philadelphia,0.16
204622,Houston,0.02
204622,New York,0.02
204622,San Diego,0.1
204622,San Antonio,0.15
204622,Los Angeles,0.02
204622,Chicago,0.13
204623,Chicago,0.11
204623,Dallas,0.15
204623,San Antonio,0.09
204624,San Jose,0.14
204624,Philadelphia,0.03
204624,Phoenix,0.04
204624,Los Angeles,0.18
204624,San Antonio,0.07
204624,Houston,0.2
204624,Dallas,0.01
204624,New York,0.1
204624,San Diego,0.06
204624,Chicago,0.2
204625,Houston,0.2
204625,San Jose,0.05
204625,San Diego,0.05
204625,San Antonio,0.15
204625,Chicago,0.18
204625,New York,0.13
204625,Dallas,0.17
204625,Philadelphia,0.01
204625,Phoenix,0.13
204625,Los Angeles,0.14
204626,Phoenix,0.04
204626,Houston,0.16
204626,Dallas,0.19
204626,Philadelphia,0.18
204626,San Antonio,0.05
204626,Chicago,0.06
204626,San Diego,0.1
204626,San Jose,0.03
204626,Los Angeles,0.19
204626,New York,0.03
204627,San Antonio,0.15
204627,San Diego,0.07
204627,Dallas,0.11
204627,Chicago,0.01
204627,San Jose,0.04
204627,Houston,0.09
204627,Phoenix,0.14
204627,New York,0.16
204627,Philadelphia,0.01
204627,Los Angeles,0.03
204628,Houston,0.15
204628,Chicago,0.16
204628,San Diego,0.05
204628,Los Angeles,0.05
204628,New York,0.02
204629,Phoenix,0.03
204629,Houston,0.0
204629,Los Angeles,0.12
204629,Dallas,0.18
204629,Philadelphia,0.03
204629,San Antonio,0.15
204629,San Diego,0.11
204629,Chicago,0.19
204629,San Jose,0.16
204629,New York,0.17
204630,Los Angeles,0.13
204630,San Diego,0.16
204630,San Jose,0.07
204630,New York,0.04
204630,Dallas,0.18
204630,Phoenix,0.15
204630,Houston,0.02
204630,San Antonio,0.17
204630,Chicago,0.07
204630,Philadelphia,0.06
204631,Dallas,0.12
204631,San Jose,0.11
204631,New York,0.11
204631,Phoenix,0.05
204631,Los Angeles,0.19
204631,Chicago,0.19
204631,Houston,0.0
204631,San Diego,0.07
204631,Philadelphia,0.01
204631,San Antonio,0.17
204632,San Diego,0.18
204632,Dallas,0.1
204632,San Jose,0.17
204632,Chicago,0.14
204632,Philadelphia,0.1
204632,Los Angeles,0.07
204632,New York,0.05
204632,Houston,0.05
204632,Phoenix,0.11
204633,San Antonio,0.03
204633,Dallas,0.03
204633,New York,0.0
204633,Chicago,0.12
204633,San Diego,0.2
204633,Philadelphia,0.18
204633,San Jose,0.14
204633,Phoenix,0.16
204633,Los Angeles,0.08
204633,Houston,0.06
204634,San Jose,0.07
204634,New York,0.02
204634,San Antonio,0.13
204634,Dallas,0.03
204634,Philadelphia,0.15
204634,Chicago,0.04
204634,Phoenix,0.05
204634,Houston,0.19
204634,Los Angeles,0.02
204634,San Diego,0.1
204635,Philadelphia,0.01
204635,Los Angeles,0.02
204635,Dallas,0.13
204635,Chicago,0.13
204635,Houston,0.04
204635,New York,0.17
204635,Phoenix,0.14
204635,San Diego,0.06
204635,San Antonio,0.05
204636,Philadelphia,0.15
204636,New York,0.15
204637,San Antonio,0.03
204637,Houston,0.07
204637,Philadelphia,0.04
204637,San Diego,0.06
204637,Phoenix,0.06
204637,Dallas,0.2
204638,Houston,0.15
204638,New York,0.16
204638,Chicago,0.06
204638,San Antonio,0.0
204638,Los Angeles,0.01
204638,San Jose,0.11
204638,San Diego,0.06
204638,Phoenix,0.04
204638,Philadelphia,0.01
204638,Dallas,0.18
204639,Chicago,0.12
204639,Los Angeles,0.02
204639,Phoenix,0.15
204639,San Diego,0.15
204639,San Jose,0.06
204639,Dallas,0.04
204639,New York,0.16
204639,San Antonio,0.07
204639,Philadelphia,0.17
204639,Houston,0.01
204640,New York,0.1
204640,San Jose,0.04
204640,Houston,0.13
